Event_ID,Event_Name,Event_Date,Event_Type,Campaign_ID,Attributed_Sales,Marketing_Spend
EVT000286,Google Search Prospecting 2023-10,2023-10-23,Google_Ads_Campaign,CAM00286,4148.88,1720.97
EVT001315,Shopee Daily Deals 2023-10,2023-10-24,Shopee_Ads_Campaign,CAM01315,5410.71,1032.81
EVT000547,IG Story Promo 2023-10,2023-10-25,FB_IG_Campaign,CAM00547,1314.06,1014.23
EVT000440,FBIG Awareness Burst 2023-10,2023-10-25,FB_IG_Campaign,CAM00440,346.67,355.16
EVT001673,Shopee Daily Deals 2023-10,2023-10-26,Shopee_Ads_Campaign,CAM01673,6277.31,1100.28
EVT000115,Shopee Daily Deals 2023-10,2023-10-26,Shopee_Ads_Campaign,CAM00115,9768.19,1726.07
EVT001289,Google Brand Campaign 2023-10,2023-10-26,Google_Ads_Campaign,CAM01289,3463.7,905.84
EVT000326,Google Shopping Promo 2023-10,2023-10-27,Google_Ads_Campaign,CAM00326,1464.26,679.51
EVT001811,Shopee Daily Deals 2023-10,2023-10-28,Shopee_Ads_Campaign,CAM01811,6347.32,1324.61
EVT001162,CRM Winback 2023-10,2023-10-29,Email_Promo,CAM01162,1652.01,244.47
EVT001125,Lazada Brand Mega 2023-10,2023-10-29,Lazada_Ads_Campaign,CAM01125,5477.23,1537.0
EVT000086,Google Shopping Promo 2023-10,2023-10-29,Google_Ads_Campaign,CAM00086,1871.39,815.22
EVT001832,Shopee Daily Deals 2023-10,2023-10-30,Shopee_Ads_Campaign,CAM01832,2927.56,974.79
EVT002065,Shopee Voucher Blast 2023-10,2023-10-30,Shopee_Ads_Campaign,CAM02065,3048.45,953.66
EVT001035,IG Story Promo 2023-10,2023-10-31,FB_IG_Campaign,CAM01035,434.49,335.56
EVT000131,Shopee Payday Sale 2023-10,2023-10-31,Shopee_Ads_Campaign,CAM00131,5584.45,1009.22
EVT001884,FBIG Awareness Burst 2023-10,2023-10-31,FB_IG_Campaign,CAM01884,1641.9,1293.01
EVT001664,Holiday Gifting - Google 2023-11,2023-11-01,Google_Ads_Campaign,CAM01664,6884.43,2157.86
EVT001376,Holiday Gifting - Shopee 2023-11,2023-11-01,Shopee_Ads_Campaign,CAM01376,2862.55,624.0
EVT001523,Holiday Gifting - Google 2023-11,2023-11-01,Google_Ads_Campaign,CAM01523,6129.29,1520.03
EVT000271,Holiday Gifting - FB 2023-11,2023-11-01,FB_IG_Campaign,CAM00271,799.15,550.06
EVT001263,Holiday Gifting - FB 2023-11,2023-11-02,FB_IG_Campaign,CAM01263,2156.17,1454.18
EVT000356,Holiday Gifting - FB 2023-11,2023-11-02,FB_IG_Campaign,CAM00356,2075.31,1215.79
EVT000452,Holiday Gifting - FB 2023-11,2023-11-02,FB_IG_Campaign,CAM00452,862.25,563.5
EVT000009,Holiday Gifting - Shopee 2023-11,2023-11-02,Shopee_Ads_Campaign,CAM00009,3372.87,741.05
EVT001895,Holiday Gifting - Email 2023-11,2023-11-02,Email_Promo,CAM01895,2312.06,363.15
EVT000146,Holiday Gifting - FB 2023-11,2023-11-03,FB_IG_Campaign,CAM00146,693.54,431.14
EVT001907,Holiday Gifting - Shopee 2023-11,2023-11-03,Shopee_Ads_Campaign,CAM01907,10385.05,2166.52
EVT001732,Holiday Gifting - Email 2023-11,2023-11-03,Email_Promo,CAM01732,3385.32,337.42
EVT000304,Holiday Gifting - Shopee 2023-11,2023-11-03,Shopee_Ads_Campaign,CAM00304,4422.05,886.62
EVT001643,Holiday Gifting - Google 2023-11,2023-11-04,Google_Ads_Campaign,CAM01643,2801.11,511.28
EVT000463,Holiday Gifting - Shopee 2023-11,2023-11-04,Shopee_Ads_Campaign,CAM00463,2308.63,595.6
EVT002111,Holiday Gifting - Shopee 2023-11,2023-11-04,Shopee_Ads_Campaign,CAM02111,7084.04,1247.52
EVT001852,Holiday Gifting - Shopee 2023-11,2023-11-05,Shopee_Ads_Campaign,CAM01852,8930.41,1678.9
EVT000663,Holiday Gifting - Shopee 2023-11,2023-11-06,Shopee_Ads_Campaign,CAM00663,10038.03,2142.23
EVT001205,Holiday Gifting - FB 2023-11,2023-11-06,FB_IG_Campaign,CAM01205,708.39,434.74
EVT001009,Holiday Gifting - FB 2023-11,2023-11-06,FB_IG_Campaign,CAM01009,517.12,465.73
EVT001426,Holiday Gifting - Lazada 2023-11,2023-11-06,Lazada_Ads_Campaign,CAM01426,4307.52,768.5
EVT000691,Holiday Gifting - Lazada 2023-11,2023-11-06,Lazada_Ads_Campaign,CAM00691,2463.31,516.02
EVT001779,Holiday Gifting - Google 2023-11,2023-11-06,Google_Ads_Campaign,CAM01779,4196.05,890.24
EVT000334,Holiday Gifting - Lazada 2023-11,2023-11-06,Lazada_Ads_Campaign,CAM00334,6314.53,1372.86
EVT001446,Holiday Gifting - Google 2023-11,2023-11-06,Google_Ads_Campaign,CAM01446,3821.2,1173.9
EVT001443,Holiday Gifting - Lazada 2023-11,2023-11-06,Lazada_Ads_Campaign,CAM01443,3596.63,597.82
EVT000074,Holiday Gifting - Shopee 2023-11,2023-11-06,Shopee_Ads_Campaign,CAM00074,8057.29,934.38
EVT000803,Holiday Gifting - Shopee 2023-11,2023-11-07,Shopee_Ads_Campaign,CAM00803,4882.53,1178.19
EVT000651,Holiday Gifting - Google 2023-11,2023-11-07,Google_Ads_Campaign,CAM00651,8032.05,2130.09
EVT001601,Holiday Gifting - FB 2023-11,2023-11-07,FB_IG_Campaign,CAM01601,535.28,332.32
EVT001623,Holiday Gifting - Shopee 2023-11,2023-11-08,Shopee_Ads_Campaign,CAM01623,5322.33,813.8
EVT001548,Holiday Gifting - Shopee 2023-11,2023-11-09,Shopee_Ads_Campaign,CAM01548,3419.69,509.52
EVT000529,Holiday Gifting - FB 2023-11,2023-11-09,FB_IG_Campaign,CAM00529,853.97,722.54
EVT000965,Holiday Gifting - Lazada 2023-11,2023-11-09,Lazada_Ads_Campaign,CAM00965,9737.87,1366.6
EVT001236,Holiday Gifting - Shopee 2023-11,2023-11-09,Shopee_Ads_Campaign,CAM01236,8100.9,1813.8
EVT000514,Holiday Gifting - FB 2023-11,2023-11-09,FB_IG_Campaign,CAM00514,900.43,614.28
EVT001232,Holiday Gifting - FB 2023-11,2023-11-09,FB_IG_Campaign,CAM01232,1465.69,963.3
EVT001912,Holiday Gifting - Email 2023-11,2023-11-09,Email_Promo,CAM01912,1988.95,253.96
EVT000072,Holiday Gifting - Shopee 2023-11,2023-11-09,Shopee_Ads_Campaign,CAM00072,4040.46,879.63
EVT001668,Holiday Gifting - Google 2023-11,2023-11-10,Google_Ads_Campaign,CAM01668,5462.14,1305.01
EVT000012,Holiday Gifting - Google 2023-11,2023-11-10,Google_Ads_Campaign,CAM00012,5356.46,1864.99
EVT002023,Holiday Gifting - Lazada 2023-11,2023-11-10,Lazada_Ads_Campaign,CAM02023,6329.25,1472.73
EVT001379,Holiday Gifting - Google 2023-11,2023-11-10,Google_Ads_Campaign,CAM01379,2367.33,692.15
EVT000617,Holiday Gifting - Lazada 2023-11,2023-11-10,Lazada_Ads_Campaign,CAM00617,10844.4,1677.21
EVT000123,Holiday Gifting - Shopee 2023-11,2023-11-10,Shopee_Ads_Campaign,CAM00123,2064.68,419.31
EVT000870,Holiday Gifting - Google 2023-11,2023-11-11,Google_Ads_Campaign,CAM00870,5188.69,1059.65
EVT001931,11.11 Mega - Shopee,2023-11-11,Shopee_Ads_Campaign,CAM01931,11566.96,1340.46
EVT000475,11.11 Mega - Shopee,2023-11-11,Shopee_Ads_Campaign,CAM00475,15445.14,2157.75
EVT000126,Holiday Gifting - FB 2023-11,2023-11-12,FB_IG_Campaign,CAM00126,1644.86,1206.4
EVT000797,Holiday Gifting - Lazada 2023-11,2023-11-12,Lazada_Ads_Campaign,CAM00797,6476.09,1145.25
EVT000623,Holiday Gifting - Lazada 2023-11,2023-11-13,Lazada_Ads_Campaign,CAM00623,2155.65,404.87
EVT000204,Holiday Gifting - FB 2023-11,2023-11-13,FB_IG_Campaign,CAM00204,736.77,495.45
EVT001114,Holiday Gifting - Email 2023-11,2023-11-13,Email_Promo,CAM01114,878.9,128.76
EVT000065,Holiday Gifting - Google 2023-11,2023-11-13,Google_Ads_Campaign,CAM00065,8235.7,1509.05
EVT001762,Holiday Gifting - FB 2023-11,2023-11-13,FB_IG_Campaign,CAM01762,848.34,619.14
EVT000925,Holiday Gifting - Lazada 2023-11,2023-11-14,Lazada_Ads_Campaign,CAM00925,13656.86,2140.28
EVT000892,Holiday Gifting - Google 2023-11,2023-11-14,Google_Ads_Campaign,CAM00892,6641.3,1537.4
EVT000949,Holiday Gifting - Shopee 2023-11,2023-11-14,Shopee_Ads_Campaign,CAM00949,3426.4,847.98
EVT000195,Holiday Gifting - Shopee 2023-11,2023-11-14,Shopee_Ads_Campaign,CAM00195,4933.99,668.87
EVT001467,Holiday Gifting - Shopee 2023-11,2023-11-14,Shopee_Ads_Campaign,CAM01467,3642.02,645.63
EVT000372,Holiday Gifting - Lazada 2023-11,2023-11-14,Lazada_Ads_Campaign,CAM00372,4797.73,1068.78
EVT000984,Holiday Gifting - Lazada 2023-11,2023-11-14,Lazada_Ads_Campaign,CAM00984,8227.34,1391.5
EVT001323,Holiday Gifting - Google 2023-11,2023-11-14,Google_Ads_Campaign,CAM01323,8245.78,1710.49
EVT002093,Holiday Gifting - Shopee 2023-11,2023-11-15,Shopee_Ads_Campaign,CAM02093,2810.72,624.29
EVT002063,Holiday Gifting - Lazada 2023-11,2023-11-15,Lazada_Ads_Campaign,CAM02063,7005.57,1232.38
EVT001867,Holiday Gifting - Email 2023-11,2023-11-15,Email_Promo,CAM01867,1418.25,180.86
EVT001256,Holiday Gifting - Lazada 2023-11,2023-11-16,Lazada_Ads_Campaign,CAM01256,6585.91,1464.68
EVT000888,Holiday Gifting - FB 2023-11,2023-11-16,FB_IG_Campaign,CAM00888,667.67,530.78
EVT001956,Holiday Gifting - Email 2023-11,2023-11-16,Email_Promo,CAM01956,1221.13,233.6
EVT001890,Holiday Gifting - Email 2023-11,2023-11-16,Email_Promo,CAM01890,1225.45,172.28
EVT001071,Holiday Gifting - Shopee 2023-11,2023-11-16,Shopee_Ads_Campaign,CAM01071,10697.96,1344.84
EVT000290,Holiday Gifting - Google 2023-11,2023-11-16,Google_Ads_Campaign,CAM00290,10901.0,2397.29
EVT002151,Holiday Gifting - Lazada 2023-11,2023-11-17,Lazada_Ads_Campaign,CAM02151,9734.32,1349.91
EVT001737,Holiday Gifting - Lazada 2023-11,2023-11-17,Lazada_Ads_Campaign,CAM01737,6656.32,928.8
EVT000379,Holiday Gifting - FB 2023-11,2023-11-17,FB_IG_Campaign,CAM00379,1592.44,1316.01
EVT000816,Holiday Gifting - Lazada 2023-11,2023-11-17,Lazada_Ads_Campaign,CAM00816,14566.88,2047.25
EVT001644,Holiday Gifting - Shopee 2023-11,2023-11-17,Shopee_Ads_Campaign,CAM01644,2309.69,472.95
EVT000780,Holiday Gifting - FB 2023-11,2023-11-17,FB_IG_Campaign,CAM00780,1153.06,934.39
EVT000236,Holiday Gifting - Shopee 2023-11,2023-11-17,Shopee_Ads_Campaign,CAM00236,11299.58,1695.61
EVT000974,Holiday Gifting - Lazada 2023-11,2023-11-18,Lazada_Ads_Campaign,CAM00974,5643.17,920.39
EVT001937,Holiday Gifting - Lazada 2023-11,2023-11-18,Lazada_Ads_Campaign,CAM01937,8511.51,1489.2
EVT001552,Holiday Gifting - Shopee 2023-11,2023-11-19,Shopee_Ads_Campaign,CAM01552,7809.3,1287.53
EVT000758,Holiday Gifting - Lazada 2023-11,2023-11-19,Lazada_Ads_Campaign,CAM00758,7138.24,1311.65
EVT000699,Holiday Gifting - FB 2023-11,2023-11-20,FB_IG_Campaign,CAM00699,1453.67,1177.95
EVT000252,Holiday Gifting - FB 2023-11,2023-11-20,FB_IG_Campaign,CAM00252,1967.82,1279.27
EVT000373,Holiday Gifting - Shopee 2023-11,2023-11-20,Shopee_Ads_Campaign,CAM00373,13527.26,1951.27
EVT000018,Holiday Gifting - Lazada 2023-11,2023-11-20,Lazada_Ads_Campaign,CAM00018,3348.32,821.09
EVT001027,Holiday Gifting - FB 2023-11,2023-11-21,FB_IG_Campaign,CAM01027,1597.12,1207.57
EVT000423,Holiday Gifting - Lazada 2023-11,2023-11-21,Lazada_Ads_Campaign,CAM00423,6292.53,815.22
EVT001962,Holiday Gifting - Shopee 2023-11,2023-11-21,Shopee_Ads_Campaign,CAM01962,2863.51,491.07
EVT000391,Holiday Gifting - Lazada 2023-11,2023-11-22,Lazada_Ads_Campaign,CAM00391,6426.38,911.29
EVT001998,Holiday Gifting - Lazada 2023-11,2023-11-22,Lazada_Ads_Campaign,CAM01998,8208.56,1892.29
EVT001543,Holiday Gifting - FB 2023-11,2023-11-22,FB_IG_Campaign,CAM01543,569.26,352.77
EVT000653,Holiday Gifting - Shopee 2023-11,2023-11-22,Shopee_Ads_Campaign,CAM00653,4264.3,971.9
EVT000217,Holiday Gifting - Google 2023-11,2023-11-22,Google_Ads_Campaign,CAM00217,4930.99,990.52
EVT001954,Holiday Gifting - Google 2023-11,2023-11-23,Google_Ads_Campaign,CAM01954,9411.33,2296.12
EVT000067,Holiday Gifting - FB 2023-11,2023-11-23,FB_IG_Campaign,CAM00067,977.81,748.34
EVT000030,Holiday Gifting - FB 2023-11,2023-11-23,FB_IG_Campaign,CAM00030,1071.13,892.79
EVT000509,Holiday Gifting - FB 2023-11,2023-11-23,FB_IG_Campaign,CAM00509,1802.55,1378.05
EVT001535,Holiday Gifting - FB 2023-11,2023-11-24,FB_IG_Campaign,CAM01535,973.72,808.75
EVT000884,Holiday Gifting - Lazada 2023-11,2023-11-24,Lazada_Ads_Campaign,CAM00884,14080.69,2046.28
EVT000833,Holiday Gifting - Lazada 2023-11,2023-11-24,Lazada_Ads_Campaign,CAM00833,2695.22,503.12
EVT000112,Holiday Gifting - Shopee 2023-11,2023-11-24,Shopee_Ads_Campaign,CAM00112,5208.45,806.07
EVT000073,Holiday Gifting - FB 2023-11,2023-11-24,FB_IG_Campaign,CAM00073,945.85,741.01
EVT000522,Holiday Gifting - FB 2023-11,2023-11-25,FB_IG_Campaign,CAM00522,1026.94,706.83
EVT000237,Holiday Gifting - Shopee 2023-11,2023-11-25,Shopee_Ads_Campaign,CAM00237,5718.5,1016.25
EVT000662,Holiday Gifting - Google 2023-11,2023-11-25,Google_Ads_Campaign,CAM00662,8140.34,2362.49
EVT000158,Holiday Gifting - Email 2023-11,2023-11-25,Email_Promo,CAM00158,2481.17,313.19
EVT002143,Holiday Gifting - Shopee 2023-11,2023-11-25,Shopee_Ads_Campaign,CAM02143,12436.04,2070.37
EVT002001,Holiday Gifting - Lazada 2023-11,2023-11-26,Lazada_Ads_Campaign,CAM02001,12480.17,2172.12
EVT000972,Holiday Gifting - Lazada 2023-11,2023-11-26,Lazada_Ads_Campaign,CAM00972,14443.88,1827.54
EVT001284,Holiday Gifting - FB 2023-11,2023-11-26,FB_IG_Campaign,CAM01284,829.88,804.88
EVT000878,Holiday Gifting - Google 2023-11,2023-11-27,Google_Ads_Campaign,CAM00878,4739.41,1233.49
EVT002076,Holiday Gifting - Shopee 2023-11,2023-11-27,Shopee_Ads_Campaign,CAM02076,5911.52,1374.72
EVT001754,Holiday Gifting - Google 2023-11,2023-11-27,Google_Ads_Campaign,CAM01754,3257.76,949.58
EVT000344,Holiday Gifting - Lazada 2023-11,2023-11-27,Lazada_Ads_Campaign,CAM00344,9133.48,1310.37
EVT001408,Holiday Gifting - Google 2023-11,2023-11-27,Google_Ads_Campaign,CAM01408,5789.22,1356.23
EVT001769,Holiday Gifting - Email 2023-11,2023-11-27,Email_Promo,CAM01769,494.24,92.15
EVT001612,Holiday Gifting - Lazada 2023-11,2023-11-28,Lazada_Ads_Campaign,CAM01612,7531.01,1597.62
EVT001757,Holiday Gifting - Shopee 2023-11,2023-11-28,Shopee_Ads_Campaign,CAM01757,4178.66,725.71
EVT000900,Holiday Gifting - Email 2023-11,2023-11-28,Email_Promo,CAM00900,3186.36,380.53
EVT001684,Holiday Gifting - Google 2023-11,2023-11-28,Google_Ads_Campaign,CAM01684,4961.15,1212.61
EVT000059,Holiday Gifting - Shopee 2023-11,2023-11-28,Shopee_Ads_Campaign,CAM00059,10902.55,1961.48
EVT001279,Holiday Gifting - Lazada 2023-11,2023-11-29,Lazada_Ads_Campaign,CAM01279,3200.27,484.82
EVT000316,Holiday Gifting - Google 2023-11,2023-11-29,Google_Ads_Campaign,CAM00316,2629.05,571.8
EVT000110,Holiday Gifting - Shopee 2023-11,2023-11-29,Shopee_Ads_Campaign,CAM00110,8640.03,1542.33
EVT001224,Holiday Gifting - Lazada 2023-11,2023-11-29,Lazada_Ads_Campaign,CAM01224,9281.24,1890.81
EVT001609,Holiday Gifting - FB 2023-11,2023-11-29,FB_IG_Campaign,CAM01609,1158.65,759.39
EVT001104,Holiday Gifting - Google 2023-11,2023-11-29,Google_Ads_Campaign,CAM01104,3505.94,1102.92
EVT000893,Holiday Gifting - FB 2023-11,2023-11-30,FB_IG_Campaign,CAM00893,1925.89,1340.21
EVT001089,Holiday Gifting - FB 2023-11,2023-11-30,FB_IG_Campaign,CAM01089,919.52,630.8
EVT000528,Holiday Gifting - Shopee 2023-11,2023-11-30,Shopee_Ads_Campaign,CAM00528,14768.55,2016.62
EVT001453,Holiday Gifting - FB 2023-12,2023-12-01,FB_IG_Campaign,CAM01453,1624.96,964.08
EVT000792,Holiday Gifting - Lazada 2023-12,2023-12-01,Lazada_Ads_Campaign,CAM00792,16161.73,2036.29
EVT001450,Holiday Gifting - Google 2023-12,2023-12-01,Google_Ads_Campaign,CAM01450,5907.44,1499.76
EVT001110,Holiday Gifting - FB 2023-12,2023-12-01,FB_IG_Campaign,CAM01110,1680.83,1135.05
EVT000649,Holiday Gifting - Google 2023-12,2023-12-01,Google_Ads_Campaign,CAM00649,3298.25,990.71
EVT001501,Holiday Gifting - Shopee 2023-12,2023-12-01,Shopee_Ads_Campaign,CAM01501,9419.77,1198.43
EVT000904,Holiday Gifting - FB 2023-12,2023-12-01,FB_IG_Campaign,CAM00904,1709.84,1444.62
EVT001380,Holiday Gifting - Shopee 2023-12,2023-12-01,Shopee_Ads_Campaign,CAM01380,8564.4,1928.32
EVT000221,Holiday Gifting - FB 2023-12,2023-12-02,FB_IG_Campaign,CAM00221,773.52,450.8
EVT001288,Holiday Gifting - FB 2023-12,2023-12-02,FB_IG_Campaign,CAM01288,1915.17,1360.06
EVT000757,Holiday Gifting - Lazada 2023-12,2023-12-02,Lazada_Ads_Campaign,CAM00757,12893.86,1842.43
EVT000644,Holiday Gifting - Email 2023-12,2023-12-02,Email_Promo,CAM00644,1231.29,150.73
EVT001048,Holiday Gifting - FB 2023-12,2023-12-02,FB_IG_Campaign,CAM01048,966.47,697.76
EVT000338,Holiday Gifting - Email 2023-12,2023-12-03,Email_Promo,CAM00338,1726.84,220.2
EVT002196,Holiday Gifting - FB 2023-12,2023-12-03,FB_IG_Campaign,CAM02196,599.28,385.2
EVT001195,Holiday Gifting - Shopee 2023-12,2023-12-03,Shopee_Ads_Campaign,CAM01195,3256.07,649.67
EVT001445,Holiday Gifting - Email 2023-12,2023-12-03,Email_Promo,CAM01445,1910.09,228.22
EVT001096,Holiday Gifting - Shopee 2023-12,2023-12-03,Shopee_Ads_Campaign,CAM01096,9080.34,1331.51
EVT001145,Holiday Gifting - Email 2023-12,2023-12-03,Email_Promo,CAM01145,3590.9,343.98
EVT001568,Holiday Gifting - Google 2023-12,2023-12-03,Google_Ads_Campaign,CAM01568,3452.83,952.87
EVT001419,Holiday Gifting - Google 2023-12,2023-12-03,Google_Ads_Campaign,CAM01419,3628.27,931.96
EVT000428,Holiday Gifting - Email 2023-12,2023-12-04,Email_Promo,CAM00428,4332.85,394.77
EVT000791,Holiday Gifting - Google 2023-12,2023-12-04,Google_Ads_Campaign,CAM00791,6178.3,1604.67
EVT000163,Holiday Gifting - Shopee 2023-12,2023-12-04,Shopee_Ads_Campaign,CAM00163,15894.69,2190.46
EVT001854,Holiday Gifting - Shopee 2023-12,2023-12-04,Shopee_Ads_Campaign,CAM01854,15829.18,2025.09
EVT000772,Holiday Gifting - Google 2023-12,2023-12-04,Google_Ads_Campaign,CAM00772,3936.83,776.57
EVT000384,Holiday Gifting - Lazada 2023-12,2023-12-05,Lazada_Ads_Campaign,CAM00384,10214.58,1349.42
EVT000698,Holiday Gifting - FB 2023-12,2023-12-05,FB_IG_Campaign,CAM00698,1789.5,1359.37
EVT000793,Holiday Gifting - Lazada 2023-12,2023-12-05,Lazada_Ads_Campaign,CAM00793,12621.01,1908.98
EVT000907,Holiday Gifting - Shopee 2023-12,2023-12-05,Shopee_Ads_Campaign,CAM00907,4131.21,821.61
EVT000506,Holiday Gifting - FB 2023-12,2023-12-06,FB_IG_Campaign,CAM00506,738.37,424.98
EVT001072,Holiday Gifting - Google 2023-12,2023-12-06,Google_Ads_Campaign,CAM01072,3645.95,1247.18
EVT001712,Holiday Gifting - Shopee 2023-12,2023-12-06,Shopee_Ads_Campaign,CAM01712,14777.94,1724.02
EVT000436,Holiday Gifting - Google 2023-12,2023-12-06,Google_Ads_Campaign,CAM00436,3406.25,643.59
EVT000023,Holiday Gifting - Google 2023-12,2023-12-07,Google_Ads_Campaign,CAM00023,4706.14,1103.02
EVT001053,Holiday Gifting - Shopee 2023-12,2023-12-07,Shopee_Ads_Campaign,CAM01053,6374.51,787.64
EVT001401,Holiday Gifting - FB 2023-12,2023-12-07,FB_IG_Campaign,CAM01401,576.08,488.05
EVT000565,Holiday Gifting - Lazada 2023-12,2023-12-07,Lazada_Ads_Campaign,CAM00565,10168.94,1701.98
EVT000814,Holiday Gifting - Google 2023-12,2023-12-07,Google_Ads_Campaign,CAM00814,5922.4,1274.03
EVT001489,Holiday Gifting - FB 2023-12,2023-12-08,FB_IG_Campaign,CAM01489,820.84,563.5
EVT000924,Holiday Gifting - Lazada 2023-12,2023-12-08,Lazada_Ads_Campaign,CAM00924,11121.84,1929.38
EVT002044,Holiday Gifting - FB 2023-12,2023-12-08,FB_IG_Campaign,CAM02044,892.64,654.15
EVT001870,Holiday Gifting - FB 2023-12,2023-12-08,FB_IG_Campaign,CAM01870,538.14,326.37
EVT001492,Holiday Gifting - FB 2023-12,2023-12-08,FB_IG_Campaign,CAM01492,661.51,447.53
EVT000694,Holiday Gifting - Lazada 2023-12,2023-12-08,Lazada_Ads_Campaign,CAM00694,13159.39,2155.73
EVT001165,Holiday Gifting - FB 2023-12,2023-12-09,FB_IG_Campaign,CAM01165,988.44,645.7
EVT001249,Holiday Gifting - Shopee 2023-12,2023-12-09,Shopee_Ads_Campaign,CAM01249,8118.4,2197.95
EVT000825,Holiday Gifting - Lazada 2023-12,2023-12-09,Lazada_Ads_Campaign,CAM00825,11000.58,1603.2
EVT000960,Holiday Gifting - FB 2023-12,2023-12-09,FB_IG_Campaign,CAM00960,1229.43,981.06
EVT002080,Holiday Gifting - Lazada 2023-12,2023-12-09,Lazada_Ads_Campaign,CAM02080,8470.96,1086.75
EVT000026,Holiday Gifting - Google 2023-12,2023-12-09,Google_Ads_Campaign,CAM00026,3523.85,692.78
EVT001626,Holiday Gifting - Shopee 2023-12,2023-12-09,Shopee_Ads_Campaign,CAM01626,3502.12,634.84
EVT000470,Holiday Gifting - Lazada 2023-12,2023-12-10,Lazada_Ads_Campaign,CAM00470,6517.28,983.02
EVT000710,Holiday Gifting - Shopee 2023-12,2023-12-10,Shopee_Ads_Campaign,CAM00710,4419.03,687.09
EVT001549,Holiday Gifting - Lazada 2023-12,2023-12-10,Lazada_Ads_Campaign,CAM01549,12829.34,1764.86
EVT001069,Holiday Gifting - Lazada 2023-12,2023-12-10,Lazada_Ads_Campaign,CAM01069,9621.47,1711.47
EVT001378,Holiday Gifting - FB 2023-12,2023-12-10,FB_IG_Campaign,CAM01378,2178.62,1235.1
EVT001752,Holiday Gifting - Lazada 2023-12,2023-12-10,Lazada_Ads_Campaign,CAM01752,3288.1,442.85
EVT002089,Holiday Gifting - Google 2023-12,2023-12-10,Google_Ads_Campaign,CAM02089,2548.64,725.68
EVT001421,Holiday Gifting - Google 2023-12,2023-12-10,Google_Ads_Campaign,CAM01421,9975.73,2315.87
EVT001847,Holiday Gifting - Email 2023-12,2023-12-10,Email_Promo,CAM01847,804.47,119.67
EVT001667,Holiday Gifting - FB 2023-12,2023-12-10,FB_IG_Campaign,CAM01667,1416.25,1244.48
EVT001498,Holiday Gifting - Google 2023-12,2023-12-10,Google_Ads_Campaign,CAM01498,3811.95,736.25
EVT000712,Holiday Gifting - FB 2023-12,2023-12-11,FB_IG_Campaign,CAM00712,705.15,531.61
EVT001229,Holiday Gifting - Email 2023-12,2023-12-11,Email_Promo,CAM01229,2044.82,246.66
EVT001358,12.12 Mega - Shopee,2023-12-12,Shopee_Ads_Campaign,CAM01358,4651.13,482.05
EVT001525,12.12 Mega - Shopee,2023-12-12,Shopee_Ads_Campaign,CAM01525,22707.81,1997.88
EVT000464,Holiday Gifting - Google 2023-12,2023-12-12,Google_Ads_Campaign,CAM00464,7942.38,2120.61
EVT000665,Holiday Gifting - FB 2023-12,2023-12-12,FB_IG_Campaign,CAM00665,880.71,592.94
EVT001666,12.12 Mega - Shopee,2023-12-12,Shopee_Ads_Campaign,CAM01666,19078.71,1982.28
EVT000106,Holiday Gifting - Lazada 2023-12,2023-12-13,Lazada_Ads_Campaign,CAM00106,9066.25,1545.54
EVT000092,Holiday Gifting - Google 2023-12,2023-12-13,Google_Ads_Campaign,CAM00092,6075.13,1103.85
EVT001835,Holiday Gifting - Email 2023-12,2023-12-13,Email_Promo,CAM01835,1262.94,123.26
EVT001414,Holiday Gifting - Email 2023-12,2023-12-14,Email_Promo,CAM01414,1861.22,227.07
EVT001693,Holiday Gifting - FB 2023-12,2023-12-14,FB_IG_Campaign,CAM01693,492.87,426.75
EVT002091,Holiday Gifting - FB 2023-12,2023-12-14,FB_IG_Campaign,CAM02091,750.47,576.18
EVT001845,Holiday Gifting - FB 2023-12,2023-12-15,FB_IG_Campaign,CAM01845,753.02,706.97
EVT001095,Holiday Gifting - Lazada 2023-12,2023-12-15,Lazada_Ads_Campaign,CAM01095,9980.54,1713.43
EVT000311,Holiday Gifting - Shopee 2023-12,2023-12-15,Shopee_Ads_Campaign,CAM00311,4561.45,694.11
EVT000542,Holiday Gifting - Google 2023-12,2023-12-15,Google_Ads_Campaign,CAM00542,3639.53,1110.96
EVT000647,Holiday Gifting - Lazada 2023-12,2023-12-15,Lazada_Ads_Campaign,CAM00647,11214.86,1630.92
EVT002148,Holiday Gifting - Lazada 2023-12,2023-12-15,Lazada_Ads_Campaign,CAM02148,8294.53,1498.89
EVT000574,Holiday Gifting - Google 2023-12,2023-12-15,Google_Ads_Campaign,CAM00574,2058.1,738.9
EVT001107,Holiday Gifting - Shopee 2023-12,2023-12-15,Shopee_Ads_Campaign,CAM01107,2291.09,441.87
EVT001230,Holiday Gifting - Google 2023-12,2023-12-15,Google_Ads_Campaign,CAM01230,4506.67,1323.29
EVT001351,Holiday Gifting - FB 2023-12,2023-12-16,FB_IG_Campaign,CAM01351,1557.05,1196.23
EVT000603,Holiday Gifting - FB 2023-12,2023-12-16,FB_IG_Campaign,CAM00603,1638.17,1287.52
EVT001546,Holiday Gifting - Email 2023-12,2023-12-16,Email_Promo,CAM01546,1685.62,230.74
EVT001319,Holiday Gifting - Lazada 2023-12,2023-12-16,Lazada_Ads_Campaign,CAM01319,6397.3,838.42
EVT000970,Holiday Gifting - Email 2023-12,2023-12-16,Email_Promo,CAM00970,1696.64,147.65
